ExteriorDataLayer,ContainingLevelInstance,ActorLabel,NativeClass,Kind,OwnRuntimeDataLayers,OutlinerChain,CentreX,CentreY,CentreZ,Guid,SoftPath
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A04_noplants14,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",5515.2,-75914.6,4033.0,04C6A1AE-413C-C2ED-AFFD-BF9798330773,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4767B02_1260791206
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A04_noplants15,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",5395.9,-75537.7,4099.0,AD359089-4BE4-2918-43F6-E9B40752924F,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4767B02_1260792207
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A04_noplants2,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",10505.3,-70957.7,3396.9,4E0DADFD-4AEC-7B2A-52E3-0CB97840284C,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4327A02_1653015171
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A04_noplants3,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",10386.5,-70581.6,3396.9,2B5D59B1-4DAB-0025-FEAF-74BD86DFAF1B,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4327A02_1653017172
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A04_noplants4,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",11118.0,-70995.5,3339.5,4CF2ACB2-4CF9-C046-6C8E-0D9BC23C3835,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4327A02_1653021176
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A04_noplants5,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",10952.7,-70836.1,3361.8,5AC1D9F2-4BC0-A91A-86BE-2AAFEC02E4AB,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4327A02_1653022177
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A04_noplants6,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",6460.9,-81306.5,4010.2,D1D1CE0F-453C-FA19-D195-D8858F6270F7,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4757B02_1571549013
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A04_noplants7,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",6727.1,-81466.2,4019.8,327000E2-40EC-944C-D140-1D85310E51C3,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4757B02_1571552014
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A04_noplants8,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",6025.3,-80912.6,4006.8,57AC9331-43E9-0436-1203-CB8E4D3E6FFD,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4757B02_1571553015
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A04_noplants9,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",6007.3,-74790.7,4069.9,099AFE56-4C2F-C7D9-5127-4089B199333B,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4B77B02_1843336632
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A05,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",10198.3,-71214.3,3502.8,4778C5CA-4B49-2134-8358-37AC94429E46,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4327A02_1653014169
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A06,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",10774.5,-71001.5,3455.6,4BDEDE0E-415A-E287-4A36-8DB624279804,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4327A02_1653011166
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A07,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",10745.4,-70057.5,3471.8,11F736D8-44DE-0287-A3E6-839AC509BB11,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4327A02_1653009164
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A11,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",9605.4,-71248.3,3505.5,4B512561-44BC-9FBC-1AF8-D4AE3765E1D3,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4327A02_1653025180
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A12,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",9567.7,-70627.7,3535.3,892D84E4-4DD1-D992-B06B-64B4284408CA,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4327A02_1653025181
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A13,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",9443.7,-71368.0,3496.0,EA4A765F-4FD3-1319-B79E-F282BF41D6A8,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4327A02_1653027182
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A14,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",14500.1,-66339.6,3046.8,BADAEC87-437E-801E-D3FA-45A010828E76,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4377A02_1209708105
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A15,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",14146.6,-66763.5,3265.6,2AD4E39A-49ED-60FD-6A3B-DB999168809B,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4377A02_1209709106
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A16,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",14699.0,-66820.7,3236.8,21A24039-4C1F-9B9C-A5B0-36BA04B628F2,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4377A02_1209710107
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A26,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",6382.1,-74613.8,4016.0,6FB9945E-43CF-A199-E46B-B1A4B2720AF3,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4BF7B02_1890023007
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A27,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",6963.2,-74823.1,3984.1,EE5D781E-474A-D782-0754-1E8B33E6ECE6,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4BF7B02_1890027008
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A28,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",6950.0,-74445.9,3998.0,84370990-457F-E117-374F-2ABAACB0BF89,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4BF7B02_1890028009
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A5,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",10748.1,-70355.3,3454.4,94A07780-43DC-C879-6E0A-7CB0EBB2428C,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4327A02_1653020175
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A7,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",10574.7,-70351.6,3485.0,0AD23C6B-4956-16E0-5988-EDBE4759E280,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4327A02_1653012167
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A8,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",10955.9,-70091.7,3460.7,217BC915-487A-F3DB-AC2E-1B89D0D3E862,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4327A02_1653010165
DL_HM_EXT,LI_Hogsmeade_River,LI_RiverBank_LargeStones_A9,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",10067.1,-70532.8,3462.2,54538D7A-409A-0728-9301-E8973A59CE1F,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4327A02_1653013168
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A01,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",14699.6,-66108.7,2907.3,B91B6164-48F7-73BA-A6CE-919262C17583,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4377A02_1209702099
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A10,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",12574.2,-70034.2,3360.1,C317288C-4465-FBBC-DC44-BB9855ED3445,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C47D7A02_1765033338
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A11,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",12067.8,-70038.1,3360.1,05F1C3C2-4C1B-6E01-7669-41BC8B9BF978,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C47D7A02_1765037342
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A12,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",14113.1,-66825.2,3221.8,61ADADAF-459E-C2D1-5D9B-88AE69AD298D,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C47D7A02_1765043349
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A13,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",14416.3,-67109.8,3221.8,943E20B6-4EC3-787E-3DDE-D39BC8413AF0,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C47D7A02_1765042348
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A14,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",9010.8,-72111.4,3438.1,DB3D7D20-4DC0-65C4-9B3F-A29BD99D5EF6,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C47D7A02_1765038343
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A15,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",9361.0,-72452.6,3438.1,3D425D9B-412F-5F61-FA09-20A50C67E48C,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C47D7A02_1765035340
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A16,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",8110.7,-73839.6,3811.6,EEE3A72C-4041-B8D2-D0F2-96B040EEAA13,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4767B02_1260783200
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A17,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",8494.2,-73921.1,3811.6,633B4B7E-477E-ED85-B38A-91A9F82CCAF5,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4767B02_1260779199
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A18,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",11719.6,-69988.6,3360.1,A3018E0C-4F5A-1894-CE07-34BDAF6585AD,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4697B02_1219577906
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A2,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",14983.2,-66324.6,2907.3,B3376536-4A4D-132D-642C-CD96DEC1D5C9,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4377A02_1209703100
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A3,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",14351.9,-66423.3,3051.8,316F164F-4832-F99E-877B-27B55FF058FC,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4377A02_1209704101
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A4,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",14797.8,-66609.5,3051.8,77E73E6B-42CF-957F-9040-7E861891F9DB,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4377A02_1209705102
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A5,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",14907.4,-65846.4,2566.0,9BDAA248-40DC-86E9-9EB6-9A9CECB306A3,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4377A02_1209706103
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A6,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",15124.5,-66012.2,2566.0,B51F370D-4E77-3E66-1EB0-828E47FD779F,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4377A02_1209707104
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A7,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",12034.8,-69719.5,3360.1,E290ADC5-4341-6051-05BA-3FBF6F6EF161,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C47D7A02_1765036341
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A8,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",12485.7,-69773.5,3360.1,2FF09A10-4C1E-BC4D-404B-CB8DDDFF8634,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C47D7A02_1765034339
DL_HM_EXT,LI_Hogsmeade_River,LI_WaterFall_A9,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",13061.1,-69922.5,3360.1,D0A64F3A-4234-D655-D07B-34B1D9EAA392,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C47D7A02_1765040346
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",10550.2,-72289.1,3518.3,CF19D18F-41B7-DAC8-A3C0-63BA24CBDA73,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063767858
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",12185.5,-70483.4,3267.6,B9D0F8D0-4B9A-3673-4486-F1986889FB6B,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063713801
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants10,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",7660.5,-83638.4,4311.5,B3FEE56C-4620-F6A7-5EAD-E1BD0A32C183,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063097166
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants12,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",4613.1,-79771.3,3778.6,2E125AF7-4F24-AF5F-FE23-5B98D349680A,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063216286
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants13,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",4953.2,-80059.2,3831.6,F33AB514-4152-2916-6CAB-598FB59811BF,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063335409
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants14,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",6537.7,-76511.7,3889.1,2F1A1184-452A-62D5-F1D6-638814C54FD6,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063734823
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants15,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",6424.1,-76825.7,3910.1,5BA3B8D2-4AA2-EE13-FDC5-2B849176A56E,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063426500
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants16,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",4889.0,-79116.6,3770.8,1E76761E-48FC-0C44-06B2-2F8AF04AE268,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063275346
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants17,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",7629.4,-75260.2,3863.5,D92D23ED-44BA-2963-4F62-F8A8BE6E5491,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063687774
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants18,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",8833.1,-74414.9,3976.5,45A244CA-413B-FDB8-4014-30860C14AC82,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063877973
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants19,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",9291.3,-72157.0,3423.4,0C164695-4B44-D5EA-F3B5-84A9A0703B8D,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063818912
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants2,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",11847.1,-68574.6,3285.4,EC113676-4C0D-0034-67CA-F580DD0B8DF9,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063843939
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants20,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",6779.6,-75271.6,3898.8,82B98377-4DAC-963E-BCEB-F1AB08C75A4C,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063854951
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants21,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",7540.7,-74733.8,3908.1,A01B0724-4347-C91E-0638-939339C49F81,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063630714
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants22,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",8445.4,-73523.7,3556.5,6FB91C54-4637-64B0-1F50-BAA78A8E01EF,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063808901
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants23,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",6943.6,-82693.1,3951.0,9952233B-4CC1-B407-79D6-118FD1202688,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063345417
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants24,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",6585.6,-82611.5,3951.0,6B7D64F5-41BD-105A-EF59-929C9B4C2705,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063311383
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants25,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",6715.5,-82668.3,3951.0,8DB269B4-40BE-628A-FE00-52AF4BD5EF0B,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063393467
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants26,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",12825.6,-71006.9,3434.5,9793FB46-43E9-28C7-C0A4-80891D054316,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063812906
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants27,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",12173.7,-70073.3,3255.1,7FF7D319-47A7-15A8-5CDD-AB8AEBC7E397,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063702790
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants28,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",12160.5,-69725.3,3260.7,FC4CFD06-41A6-842A-AC08-8099A6E67A3A,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063650733
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants29,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",12214.3,-69885.7,3260.7,39FBE853-466A-D891-D363-AAA841D09C22,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063758850
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants3,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",11904.5,-68001.9,3256.6,352EC708-4AAB-173E-C902-7FBD0142AE7E,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063829924
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants30,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",12640.2,-68970.7,3277.5,1C40D43C-48DE-7D50-3352-308B615BB612,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063793885
DL_HM_EXT,LI_Hogsmeade_River,RiverBank_LargeStones_A04_noplants31,LevelInstance,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade_River",9066.3,-73035.5,3454.7,DF641FA0-4B7A-C846-4586-379CB542EC5F,/Game/Environment/River/LI_Hogsmeade_River.LI_Hogsmeade_River:PersistentLevel.LevelInstance_UAID_107C613EB9C4F97602_2063839935
